,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s
15/02/2017 12:00,151.2730885,315.8574791,-5.126851852,59.325,1.968981482,294.3333333,3.647101333
15/02/2017 13:00,198.396335,24.65657989,-4.834259259,63.35,1.358333333,294.4166667,3.650826667
15/02/2017 14:00,110.7007419,3.967109829,-4.473148148,67.375,0.886111111,287.9166667,3.542792
15/02/2017 15:00,87.32526326,1.109884158,-4.143055556,70.39166667,0.623611111,281.3333333,3.796114667
15/02/2017 16:00,32.05415201,0.325074937,-3.979629523,72.24166667,0.431944755,295.4166667,3.270842682
15/02/2017 17:00,23.67078824,1.06611552,-4.064814815,72.475,0.3,286.9166667,3.334173333
15/02/2017 18:00,4.733761032,0.903597161,-4.201388889,73.20833333,0.019907407,292.25,2.831253333
15/02/2017 19:00,0,0,-3.954166667,78.70833333,-0.706481482,282.5,3.084576
15/02/2017 20:00,0,0,-3.663888889,80.80833333,-0.778240741,295.25,2.015405333
15/02/2017 21:00,0,0,-3.769444445,85.95,-1.718981481,297.6666667,2.332058667
15/02/2017 22:00,0,0,-3.860648148,89.3,-2.331018519,289.6666667,2.786549333
15/02/2017 23:00,0,0,-4.577777778,84.05,-2.243981481,279.9166667,3.46456
16/02/2017 0:00,0,0,-4.933796296,83.15476293,-2.463624389,279.5238093,3.260731056
16/02/2017 1:00,0,0,-4.884722157,83.59523829,-2.482208977,288.8928574,2.267663611
16/02/2017 2:00,0,0,-4.571296296,87.78333333,-2.825,282.8333333,2.369312
16/02/2017 3:00,0,0,-4.92037037,84.98333333,-2.743518519,281.0833333,3.103202667
16/02/2017 4:00,0,0,-5.038425926,84.775,-2.82962963,283.8333333,2.935562667
16/02/2017 5:00,0,0,-5.203703704,84.3,-2.922685185,282.5833333,3.207512
16/02/2017 6:00,0,0,-5.563425926,81.58333333,-2.845370371,281.9166667,3.021245333
16/02/2017 7:00,0,0,-6.105092593,79.36666667,-3.036111111,284.75,3.252216
16/02/2017 8:00,6.048510708,1.622877986,-6.956944444,76.69166667,-3.452314815,293.75,3.144181333
16/02/2017 9:00,52.81393832,9.105839945,-7.165740741,74.39166667,-3.259259259,283.0833333,3.375152
16/02/2017 10:00,104.0579525,9.520324217,-7.143055556,75.44166667,-3.425462963,284.9166667,3.900424
16/02/2017 11:00,113.6470537,3.214259658,-6.879166667,75.68333333,-3.192592593,284.1666667,3.106928
16/02/2017 12:00,165.6627628,6.242436019,-6.25,77.89166667,-2.931018519,287.5,2.753021333
16/02/2017 13:00,173.5958422,6.238691397,-6.886574074,71.79166667,-2.493518519,282.75,3.79984
16/02/2017 14:00,158.5859909,5.355354151,-6.74537037,71.64166667,-2.316203704,282.25,3.647101333
16/02/2017 15:00,126.7945159,4.257114851,-6.530555556,71.825,-2.131018519,281.3333333,3.509264
16/02/2017 16:00,121.7879088,40.4216756,-6.274537037,73.18333333,-2.118981482,281.75,3.710432
16/02/2017 17:00,59.72334171,12.38377612,-6.27962963,72.33333333,-1.96712963,287.8333333,2.641261333
16/02/2017 18:00,13.1163702,8.591388153,-6.489814815,70.51666667,-1.84212963,293.4166667,1.952074667
16/02/2017 19:00,0,0,-6.481944445,72.36666667,-2.184722222,292.1666667,0.845650667
16/02/2017 20:00,0,0,-6.525925926,74.075,-2.544444444,315.4166667,0.812122667
16/02/2017 21:00,0,0,-6.519907407,75.61666667,-2.812962963,327.25,0.044704
16/02/2017 22:00,0,0,-6.642592593,76.775,-3.140740741,329.0833333,0
16/02/2017 23:00,0,0,-6.490277778,80.15833333,-3.562962963,332.0833333,0.022352
17/02/2017 0:00,0,0,-6.486574074,82.85833333,-3.999537037,334,0
17/02/2017 1:00,0,0,-6.609722222,83.68333333,-4.260185185,334,0
17/02/2017 2:00,0,0,-6.235185185,83.44166667,-3.8375,294.75,0.022352
17/02/2017 3:00,0,0,-6.056481481,82.64166667,-3.526388889,176.25,0.216069333
17/02/2017 4:00,0,0,-5.966666667,82.51666667,-3.414351852,119.6666667,0.275674667
17/02/2017 5:00,0,0,-5.752777778,82.73333333,-3.230555556,149.0833333,0.219794667
17/02/2017 6:00,0,0,-6.035648148,78.925,-2.888425926,128.5833333,0.197442667
17/02/2017 7:00,0,0,-6.149537037,76.25,-2.543981482,124,0.145288
17/02/2017 8:00,13.15612094,233.5838036,-5.860648148,74.9,-2.001851852,130.4166667,0.104309333
17/02/2017 9:00,65.24295655,568.7172741,-5.159259259,69.49166667,-0.253703704,147.0833333,0.219794667
17/02/2017 10:00,121.344438,508.3300387,-4.511111111,64.125,1.535185185,145.9166667,0.458216
17/02/2017 11:00,177.8166562,456.0993144,-3.470833333,57.7,4.12037037,107.5833333,0.130386667
17/02/2017 12:00,156.335292,666.5099312,-2.628240741,51.375,6.693981482,128.5833333,0.420962667
17/02/2017 13:00,120.0260202,827.3926154,-1.823148148,47.09166667,8.840740741,104.3333333,0.361357333
17/02/2017 14:00,150.6654056,699.2333442,-1.194444444,45.06666667,10.18240741,119.25,0.316653333
17/02/2017 15:00,120.2350018,834.9713665,-0.602777778,43.73333333,11.27777778,150.5833333,0.607229333
17/02/2017 16:00,116.751731,581.0471211,-0.318055556,43.00833333,11.84722222,211.6666667,0.827024
17/02/2017 17:00,74.50165951,391.5006572,0.028240741,43.68333333,11.99351852,167.3333333,0.555074667
17/02/2017 18:00,22.04422856,160.2420079,0.262962963,47.55,10.99444444,117.75,0.126661333
17/02/2017 19:00,0,0,0.730092593,57.75,8.586574074,100,0
17/02/2017 20:00,0,0,0.450462963,58.875,7.99537037,100,0
17/02/2017 21:00,0,0,0.611574074,64.05833333,6.93287037,100,0.022352
17/02/2017 22:00,0,0,0.548611111,66.99166667,6.223611111,100,0
17/02/2017 23:00,0,0,0.617592593,71.39166667,5.371759259,100,0
18/02/2017 0:00,0,0,0.52037037,73.75833333,4.805555556,138.5,0.063330667
18/02/2017 1:00,0,0,0.847685185,75.61666667,4.783333333,190,0
18/02/2017 2:00,0,0,0.954166667,74.275,5.150462963,190,0
18/02/2017 3:00,0,0,0.952314815,77.93333333,4.459722222,190,0
18/02/2017 4:00,0,0,1.630092593,77.475,5.247685185,184.6666667,0.234696
18/02/2017 5:00,0,0,2.507407407,67.45833333,8.16712963,151.6666667,0.733890667
18/02/2017 6:00,0,0,2.211574074,66.50833333,8.064351852,151.0833333,1.095248
18/02/2017 7:00,0,0,2.18287037,66.21666667,8.096296296,155.75,0.465666667
18/02/2017 8:00,15.43519982,139.4737096,2.239351852,63.475,8.788425926,179.25,0.499194667
18/02/2017 9:00,61.2903618,602.9269259,2.513425926,56.825,10.72453704,208.3333333,1.50876
18/02/2017 10:00,91.92207793,703.9859943,2.993055556,50.89166667,12.9125,212.0833333,1.557189333
18/02/2017 11:00,130.2993988,684.2472256,3.18287037,47.16666667,14.28101852,228.1666667,2.715768
18/02/2017 12:00,152.3355402,687.5028577,3.628703704,43.93333333,15.87546296,224.75,2.816352
18/02/2017 13:00,147.016249,734.839768,3.746296296,40.65833333,17.22222222,221.75,2.916936
18/02/2017 14:00,110.4293671,848.2371204,4.023148148,38.24166667,18.50972222,242.1666667,2.831253333
18/02/2017 15:00,171.0491527,493.8644344,4.181481482,36.81666667,19.28935185,268.9166667,2.305981333
18/02/2017 16:00,102.8252188,597.720637,4.161111111,35.7,19.76203704,262.4166667,2.685965333
18/02/2017 17:00,87.87488597,320.4690675,3.855092593,36.2,19.19259259,242.4166667,2.931837333
18/02/2017 18:00,22.14318622,183.2190945,3.680092593,38.78333333,17.89907408,232.5833333,2.544402667
18/02/2017 19:00,0,0,3.403240741,41.19166667,16.63194445,236.25,1.970701333
18/02/2017 20:00,0,0,3.352777778,43.93333333,15.56851852,213.75,1.236810667
18/02/2017 21:00,0,0,3.908796296,47.63333333,14.92175926,229,1.430528
18/02/2017 22:00,0,0,4.143055556,51.04166667,14.10648148,232.5833333,1.821688
18/02/2017 23:00,0,0,4.765185185,56.695,13.17962963,235.9666667,2.332058667
19/02/2017 0:00,0,0,6.159814815,68.76333293,11.70740741,229.95,2.462445333
19/02/2017 1:00,0,0,6.409722222,74.35833333,10.77777778,208.5,1.326218667
19/02/2017 2:00,0,0,6.666203704,77.38333333,10.44305556,222.5,1.527386667
19/02/2017 3:00,0,0,6.690277778,79.05,10.14722222,221,1.262888
19/02/2017 4:00,0,0,6.627314815,80.65,9.784722223,221.8333333,1.244261333
19/02/2017 5:00,0,0,6.545833333,83.625,9.165277778,225.5,1.259162667
19/02/2017 6:00,0,0,6.466666667,85.99166667,8.669444445,223.25,1.17348
19/02/2017 7:00,0,0,6.572222222,87.725,8.481481481,244.1666667,1.098973333
19/02/2017 8:00,14.20492216,10.52467681,6.647685185,88.66666667,8.401851852,226.4166667,1.091522667
19/02/2017 9:00,68.67780092,19.09813653,7.211111111,88.13333333,9.0625,229.8333333,0.968586667
19/02/2017 10:00,146.7895547,41.78667616,7.661111111,84.44166667,10.15648148,265.75,1.449154667
19/02/2017 11:00,193.9108919,296.3385191,7.866203704,79.11666667,11.34907407,247.0833333,1.862666667
19/02/2017 12:00,128.06984,783.6474392,8.212962963,71.46666667,13.25601852,248.9166667,2.037757333
19/02/2017 13:00,128.5175443,805.0858353,8.487962963,64.425,15.15416667,252.25,2.078736
19/02/2017 14:00,120.0782425,815.4904659,7.040277778,54.51666667,16.22685185,267.8333333,2.805176
19/02/2017 15:00,110.6061196,783.2287767,5.936111111,46.94166667,17.3712963,278.25,2.808901333
19/02/2017 16:00,89.43633598,739.5517197,4.65462963,40.40833333,18.34722222,288.1666667,2.808901333
19/02/2017 17:00,58.90606809,644.7711533,3.940740741,38.50833333,18.29907408,281.4166667,2.969090667
19/02/2017 18:00,18.5575718,331.7324158,3.998611111,40.84166667,17.43472222,287.9166667,2.417741333
19/02/2017 19:00,0,0,3.535185185,42.45833333,16.30416667,282.8333333,1.765808
19/02/2017 20:00,0,0,5.228703704,53.61666667,14.55925926,245.0833333,0.718989333
19/02/2017 21:00,0,0,6.011574074,60.275,13.55046296,255.0833333,0.882904
19/02/2017 22:00,0,0,5.655092593,62.61666667,12.60092593,255.9166667,1.028192
19/02/2017 23:00,0,0,6.359259259,72.01666667,11.20740741,225.8333333,0.871728
20/02/2017 0:00,0,0,6.614351852,77.00833333,10.46527778,253.4166667,1.072896
20/02/2017 1:00,0,0,6.4125,81.01666667,9.499074074,227.5,0.383709333
20/02/2017 2:00,0,0,6.327777778,83.55833333,8.952314815,246.25,0.2794
20/02/2017 3:00,0,0,6.026851852,86.29166667,8.171759259,254.8333333,0.383709333
20/02/2017 4:00,0,0,5.404166667,88.15833333,7.226388889,223.8333333,0.376258667
20/02/2017 5:00,0,0,4.630555556,90.75,6.023148148,223,0
20/02/2017 6:00,0,0,4.240740741,92.91666667,5.288425926,217.8333333,0.126661333
20/02/2017 7:00,0,0,4.156481482,92.68333333,5.241203704,213,0.022352
20/02/2017 8:00,15.43935306,12.39052174,4.493518519,90.01666667,6.00462963,213,0
20/02/2017 9:00,76.61604382,38.40026478,4.801851852,87.275,6.764814815,164.5,0.044704
20/02/2017 10:00,134.3492836,23.76759136,5.859722222,91.275,7.180555556,208.6666667,0.234696
20/02/2017 11:00,153.5971112,507.0069765,7.364814815,83.28333333,10.1087963,192.9166667,0.257048
20/02/2017 12:00,137.2228683,754.6476489,7.253703704,67.48333333,13.14166667,176.25,0.406061333
20/02/2017 13:00,158.7710011,705.0333274,6.660185185,57.51666667,14.96898148,148.0833333,0.450765333
20/02/2017 14:00,154.6855573,695.9032413,5.734722222,49.7,16.25,198.9166667,0.573701333
20/02/2017 15:00,162.3530012,566.7575281,3.769907407,42.175,16.6912037,239,0.514096
20/02/2017 16:00,133.8901946,480.0349922,2.865740741,38.43333333,17.12777778,298.9166667,0.294301333
20/02/2017 17:00,91.86259795,194.4748692,2.742592593,40.43333333,16.19212963,275.4166667,0.171365333
20/02/2017 18:00,21.66541701,25.9841395,2.928240741,45.73333333,14.4962963,223.5833333,0.022352
20/02/2017 19:00,0,0,3.465277778,53.10833333,12.76805556,108.9166667,0
20/02/2017 20:00,0,0,3.04212963,55.775,11.56574074,100,0
20/02/2017 21:00,0,0,1.964351852,54.06666667,10.88564815,85.58333333,0.022352
20/02/2017 22:00,0,0,1.505092593,53.16666667,10.64074074,76.75,0.063330667
20/02/2017 23:00,0,0,1.155092593,51.94166667,10.61990741,80.25,0.212344
21/02/2017 0:00,0,0,0.976388889,51.925,10.43055556,62.58333333,0.040978667
21/02/2017 1:00,0,0,1.075925926,53.78333333,10.00231482,43.25,0.022352
21/02/2017 2:00,0,0,1.120833333,54.4,9.880555556,301.5833333,0.022352
21/02/2017 3:00,0,0,1.318055556,56.83333333,9.439814815,170.0833333,0.044704
21/02/2017 4:00,0,0,1.377314815,58.81666667,8.996296296,54.66666667,0
21/02/2017 5:00,0,0,1.611111111,59.73333333,9.014814815,85.08333333,0.067056
21/02/2017 6:00,0,0,1.661574074,60.85833333,8.796296296,60.16666667,0
21/02/2017 7:00,0,0,1.694907407,60.74166667,8.857870371,76.91666667,0.067056
21/02/2017 8:00,18.40994715,251.6820644,2.011111111,60.05,9.367129629,109.9166667,0.081957333
21/02/2017 9:00,92.4865893,113.2217326,1.875925926,55.2,10.47268518,123.4166667,0.488018667
21/02/2017 10:00,160.5470321,106.8842927,2.406944444,51.91666667,11.97037037,131.5,0.417237333
21/02/2017 11:00,213.518119,75.10424193,3.194444444,49.78333333,13.46296296,115.5833333,0.383709333
21/02/2017 12:00,255.8235644,231.2462821,4.383333333,45.69166667,16.08842593,185.1666667,1.221909333
21/02/2017 13:00,254.8470878,51.00417387,5.36712963,45.66666667,17.17314815,192.1666667,1.076621333
21/02/2017 14:00,238.3020764,53.90283822,6.216666667,45.15833333,18.28472222,187.8333333,1.035642667
21/02/2017 15:00,163.5314268,10.72448446,7.062037037,46.1,18.88796296,201.75,0.864277333
21/02/2017 16:00,97.37270349,5.630763201,7.468055556,47.81666667,18.74444444,227.6666667,0.964861333
21/02/2017 17:00,70.8100608,18.02786466,7.765740741,48.95833333,18.69074074,188.75,0.216069333
21/02/2017 18:00,16.8021538,8.171030119,8.261111111,53.29166667,17.89120371,171,0
21/02/2017 19:00,0,0,8.469444445,58.675,16.58148148,171,0.022352
21/02/2017 20:00,0,0,8.888888889,59.38333333,16.84675926,144.4166667,0.555074667
21/02/2017 21:00,0,0,8.499074074,57.65,16.88935185,136.5833333,0.778594667
21/02/2017 22:00,0,0,7.522222222,57.40833333,15.91111111,135.8333333,0.342730667
21/02/2017 23:00,0,0,6.460185185,55.30833333,15.35416667,148.1666667,0.528997333
22/02/2017 0:00,0,0,6.113425926,54.925,15.09259259,179.75,0.379984
22/02/2017 1:00,0,0,6.483333333,59.65,14.20972222,183.9166667,0
22/02/2017 2:00,0,0,6.535185185,61.94166667,13.68611111,180.6666667,0.022352
22/02/2017 3:00,0,0,6.381018519,61.85,13.54537037,165.1666667,0.063330667
22/02/2017 4:00,0,0,6.899074074,65.76666667,13.15138889,171,0
22/02/2017 5:00,0,0,7.140740357,68.07500074,12.87037048,171,0
22/02/2017 6:00,0,0,6.781018518,66.03333333,12.9625,171,0
22/02/2017 7:00,0,0,6.740740741,65.45,13.05509259,179.0833333,0.022352
22/02/2017 8:00,5.362473544,0.830963891,7.014814815,65.20833333,13.40277778,163.8333333,0.067056
22/02/2017 9:00,37.96736797,2.349487032,7.172685185,63.11666667,14.06666667,160.1666667,0.11176
22/02/2017 10:00,126.6249592,25.85299279,7.453703704,61.925,14.66018519,167.4166667,0.674285333
22/02/2017 11:00,223.3478322,84.94460101,8.369907408,61.025,15.85925926,202.4166667,1.098973333
22/02/2017 12:00,202.6584018,15.01449156,9.087962963,61.79166667,16.42222222,221.8333333,1.095248
22/02/2017 13:00,270.0786259,107.2086618,10.02731481,61.71666667,17.43564815,240.9166667,1.132501333
22/02/2017 14:00,234.7470676,236.3890417,10.95694444,61.03333333,18.60416667,252.5833333,0.800946667
22/02/2017 15:00,130.8742274,716.1678263,11.12916667,57.89166667,19.63101852,229.5,1.143677333
22/02/2017 16:00,133.1406542,510.2884227,10.8912037,56.26666667,19.83333333,209.25,1.184656
22/02/2017 17:00,71.11849136,519.3835406,10.66388889,56.90833333,19.40833333,195.5,1.158578667
22/02/2017 18:00,23.40750442,24.17283406,10.77824074,60.09166667,18.66064815,237.3333333,0.946234667
22/02/2017 19:00,0,0,11.0912037,63.91666667,18.00740741,261.5833333,0.741341333
22/02/2017 20:00,0,0,11.36527778,68.21666667,17.26203704,251.6666667,1.162304
22/02/2017 21:00,0,0,11.52361111,72.55,16.45601852,241.4166667,1.035642667
22/02/2017 22:00,0,0,11.52824074,76.06666667,15.71759259,228.5,1.199557333
22/02/2017 23:00,0,0,11.51574074,78.3,15.25462963,222.5833333,0.841925333
23/02/2017 0:00,0,0,11.51759259,80.43333333,14.83842593,218.75,1.218184
23/02/2017 1:00,0,0,11.58333333,82.1,14.58657407,203,0.946234667
23/02/2017 2:00,0,0,11.60277778,84.10833333,14.23333333,204,0.964861333
23/02/2017 3:00,0,0,11.66111111,85.26666667,14.08194444,152.3333333,0.711538667
23/02/2017 4:00,0,0,11.49675926,87.23333333,13.56435185,178.25,0.547624
23/02/2017 5:00,0,0,11.59675926,89.58333333,13.25925926,169.5833333,0.443314667
23/02/2017 6:00,0,0,11.70046321,91.56666547,13.02638914,162.25,0.286850667
23/02/2017 7:00,0,0,12.06388889,92.675,13.20972222,170.3333333,0.387434667
23/02/2017 8:00,11.06207605,3.085153489,12.41898148,92.51666667,13.59398148,164.75,0.461941333
23/02/2017 9:00,51.98804147,4.835717757,12.89444445,90.59166667,14.39722222,194.5833333,0.696637333
23/02/2017 10:00,135.2387695,97.63531527,13.63148148,86.41666667,15.88240741,214.0833333,1.635421333
23/02/2017 11:00,185.8462916,384.0969272,14.09305556,81.41666667,17.28518519,228.3333333,2.365586667
23/02/2017 12:00,210.9104076,145.0193309,14.35277778,79.09166667,18.01342593,261.1666667,2.238925333
23/02/2017 13:00,264.6885128,99.90668252,14.52222222,75.35,18.9625,282.6666667,2.428917333
23/02/2017 14:00,148.6885331,2.985053317,14.43935185,73.38333333,19.3,273.4166667,1.892469333
23/02/2017 15:00,138.3515697,5.849002579,14.19027778,69.91666667,19.82175926,240.5833333,1.594442667
23/02/2017 16:00,146.1349938,102.1248864,13.99490741,66.21666667,20.49351852,254.3333333,1.277789333
23/02/2017 17:00,97.0695107,114.061832,13.49490741,64.83333333,20.31018519,225.0833333,1.739730667
23/02/2017 18:00,21.11964251,13.25208562,13.49768519,67.75833333,19.60231481,189.0833333,0.841925333
23/02/2017 19:00,0,0,13.43333333,70.68333333,18.85648148,186,0.551349333
23/02/2017 20:00,0,0,13.04861111,73.96666667,17.73333334,202,0.044704
23/02/2017 21:00,0,0,12.98518519,76.48333333,17.13935185,167.5833333,0.212344
23/02/2017 22:00,0,0,13.02407407,76.36666667,17.19814815,141.8333333,0.149013333
23/02/2017 23:00,0,0,13.12361111,75.68333333,17.44166667,149,0.569976
24/02/2017 0:00,0,0,12.99537037,76.11666667,17.22083334,155.8333333,0.484293333
24/02/2017 1:00,0,0,12.83703704,76.95833333,16.88518518,146,0.193717333
24/02/2017 2:00,0,0,12.81157407,78.1,16.62638889,143.9166667,0.022352
24/02/2017 3:00,0,0,12.65324074,79.85,16.11759259,163.3333333,0.040978667
24/02/2017 4:00,0,0,12.18888889,83.38333333,14.96759259,173,0.022352
24/02/2017 5:00,0,0,12.1375,84.125,14.77453704,157.4166667,0.067056
24/02/2017 6:00,0,0,11.99027785,81.99166741,15.02685165,140.1666667,0.37998401
24/02/2017 7:00,0,0,11.81851852,79.68333333,15.29259259,176.0833333,0.864277333
24/02/2017 8:00,19.06220299,12.13807676,11.81111111,77.38333333,15.74259259,192.3333333,0.864277333
24/02/2017 9:00,83.54066858,27.11041606,12.07364702,74.04807787,16.71371049,188.6666667,1.311890457
24/02/2017 10:00,132.0027954,383.9610604,12.75181595,67.81025547,18.82980787,187.4166667,1.497010867
24/02/2017 11:00,138.1429567,690.8474797,13.12546296,59.96666667,21.19490741,214.0833333,1.948349333
24/02/2017 12:00,206.997265,518.835077,13.09583333,55.54166667,22.41342593,234,3.166533333
24/02/2017 13:00,188.920601,615.5879579,12.72314815,51.3,23.32685185,221.6666667,3.315546667
24/02/2017 14:00,168.5296428,630.9478398,12.62731482,48.99166667,23.98888889,212.1666667,2.972816
24/02/2017 15:00,157.5225439,604.9659994,12.29351852,46.14166667,24.6212963,197.4166667,2.894584
24/02/2017 16:00,135.2397277,521.4076826,11.89398148,44.2,24.8962963,179.4166667,2.782824
24/02/2017 17:00,106.5495073,122.5643852,11.525,44.44166667,24.39768519,166.3333333,2.089912
24/02/2017 18:00,28.43099846,232.5669409,11.12175926,44.35,23.98564815,155.0833333,1.244261333
24/02/2017 19:00,0,0,10.75601852,46.11666667,22.93981482,149.5,0.402336
24/02/2017 20:00,0,0,10.83842593,54.75,20.22962963,137.75,0.108034667
24/02/2017 21:00,0,0,10.96018519,57.65,19.5412037,117.5,0.156464
24/02/2017 22:00,0,0,10.47546296,53.66666667,20.15231481,141.5,0.607229333
24/02/2017 23:00,0,0,10.4125,54.19166667,19.92546296,152.75,1.28524
25/02/2017 0:00,0,0,10.95833333,56.025,19.97546296,158.5,2.324608
25/02/2017 1:00,0,0,11.275,58.675,19.57083333,161.3333333,2.410290667
25/02/2017 2:00,0,0,11.4287037,61.225,19.05,165.4166667,2.454994667
25/02/2017 3:00,0,0,11.44074074,62.55833333,18.71666667,191.5,2.238925333
25/02/2017 4:00,0,0,11.725,68.94166667,17.56296296,280.9166667,2.5146
25/02/2017 5:00,0,0,12.30740741,83.61666667,15.04259259,245.5833333,1.45288
25/02/2017 6:00,0,0,12.48148148,90.79166667,13.94675926,185.3333333,1.747181333
25/02/2017 7:00,0,0,12.63657407,92.88333333,13.75092592,169.1666667,1.590717333
25/02/2017 8:00,2.096440103,0.346594931,12.35185185,95.3,13.07268519,207.0833333,1.862666667
25/02/2017 9:00,13.79088066,0.333280835,9.51712963,92.425,10.68425926,278.25,3.624749333
25/02/2017 10:00,40.93914273,0.44016764,5.872685185,78.85,9.350462963,281.25,3.52044
25/02/2017 11:00,163.1615922,12.15042398,5.559722222,79.05,8.988888889,278.8333333,4.280408
25/02/2017 12:00,154.7113371,4.825948411,4.69537037,73.64166667,9.147685185,272.6666667,3.960029333
25/02/2017 13:00,159.6769361,11.62519104,4.186574074,70.41666667,9.281944445,270.6666667,3.233589333
25/02/2017 14:00,266.1286172,114.3258344,1.953240741,57.55,9.962962962,272.75,5.018024
25/02/2017 15:00,221.2550747,190.0690192,1.1625,58.59166667,8.840740741,278.75,6.545410667
25/02/2017 16:00,172.6512703,260.5721104,-1.076388889,56.80833333,6.901388889,275.6666667,5.751914667
25/02/2017 17:00,94.58780087,84.60080445,-3.699074074,51.525,5.501851852,277.6666667,6.780106667
25/02/2017 18:00,17.53407765,7.46767393,-3.093055556,61.65,3.596759259,280.25,5.666232
25/02/2017 19:00,0,0,-3.218055556,65.05,2.685185185,278.9166667,5.204290667
25/02/2017 20:00,0,0,-4.678703704,64.21666667,1.333796296,282.0833333,5.584274667
25/02/2017 21:00,0,0,-5.565740819,63.65,0.524536926,284.5,4.753525311
25/02/2017 22:00,0,0,-5.963888889,66.975,-0.582407408,283.25,4.343738667
25/02/2017 23:00,0,0,-6.688425926,64.40833333,-0.816666667,283.25,4.150021333
26/02/2017 0:00,0,0,-6.800462963,65.05833333,-1.064351852,280.9166667,4.399618667
26/02/2017 1:00,0,0,-8.146759259,60.56666667,-1.514814815,287,4.30276
26/02/2017 2:00,0,0,-7.63287037,64.6,-1.847685185,284,3.904149333
26/02/2017 3:00,0,0,-7.784722222,64.01666667,-1.883796296,280.8333333,3.695530667
26/02/2017 4:00,0,0,-7.201388889,67.65833333,-2.020833333,279.5833333,2.5146
26/02/2017 5:00,0,0,-6.415277778,73.825,-2.37962963,274,2.45872
26/02/2017 6:00,0,0,-5.71712963,78.4,-2.473611111,266.6666667,2.101088
26/02/2017 7:00,0,0,-5.741203704,77.71666667,-2.379166667,277.25,2.864781333
26/02/2017 8:00,5.752381583,0.732432767,-5.4375,77.45,-2.02037037,283.5833333,1.993053333
26/02/2017 9:00,55.92498324,5.854388927,-5.888888889,74.40833333,-1.946296296,289.5833333,2.265002667
26/02/2017 10:00,131.8671504,13.5818905,-5.746296296,73.89166667,-1.704166667,289.0833333,2.115989333
26/02/2017 11:00,165.7319399,12.0043523,-5.756944444,71.3,-1.228703704,278.9166667,2.749296
26/02/2017 12:00,209.4902568,25.62129032,-5.756018519,68.68333333,-0.718518519,287.25,2.119714667
26/02/2017 13:00,247.1091635,206.0655087,-5.714814815,63.875,0.322222222,277.25,2.894584
26/02/2017 14:00,189.7205992,502.4588536,-6.022685185,56.71666667,1.65462963,262.3333333,2.719493333
26/02/2017 15:00,101.2684196,854.1343757,-5.869907407,50.025,3.574074074,261.3333333,1.736005333
26/02/2017 16:00,80.93886005,825.574333,-6.418981482,45.75833333,4.24212963,269.0833333,2.015405333
26/02/2017 17:00,55.25479202,752.9172111,-6.946759259,43.14166667,4.500925926,240.75,1.825413333
26/02/2017 18:00,22.02167695,487.4670028,-7.539814815,42.06666667,4.204166667,229.0833333,2.030306667
26/02/2017 19:00,0,0,-7.3,45,3.514351852,197.9166667,0.804672
26/02/2017 20:00,0,0,-7.274537037,46.9,2.954166667,186.1666667,0.584877333
26/02/2017 21:00,0,0,-7.512037037,46.69166667,2.758796296,178.75,0.629581333
26/02/2017 22:00,0,0,-7.543981482,47.14166667,2.587962963,147.6666667,0.562525333
26/02/2017 23:00,0,0,-7.785648148,47.41666667,2.243981482,164.6666667,0.592328
27/02/2017 0:00,0,0,-8.124537037,46.53333333,2.137037037,182.6666667,0.61468
27/02/2017 1:00,0,0,-8.213425926,46.59166667,2.023148148,178.5833333,0.171365333
27/02/2017 2:00,0,0,-7.759722222,49.025,1.806944444,162,0.11176
27/02/2017 3:00,0,0,-7.838888889,47.35,2.206944444,150.25,0.316653333
27/02/2017 4:00,0,0,-7.957407407,45.875,2.519444445,149.4166667,0.406061333
27/02/2017 5:00,0,0,-7.808333333,45.375,2.836574074,152.5,0.569976
27/02/2017 6:00,0,0,-7.520833333,45.46666667,3.121296296,158.4166667,0.50292
27/02/2017 7:00,0,0,-7.25,44.71666667,3.653703704,137.8333333,0.383709333
27/02/2017 8:00,19.85338532,7.652476639,-6.991203704,44.36666667,4.048611111,144.8333333,0.886629333
27/02/2017 9:00,70.87437421,11.97425992,-6.31712963,43.63333333,5.030555556,137.8333333,0.2794
27/02/2017 10:00,115.6726927,7.563038875,-5.767592593,42.58333333,5.980555556,207.75,0.778594667
27/02/2017 11:00,179.5500676,15.08958483,-4.67037037,42.775,7.128240741,210.75,1.825413333
27/02/2017 12:00,164.298575,11.31563139,-2.552314815,47.81666667,7.821759259,208.25,1.613069333
27/02/2017 13:00,272.6135294,169.6375411,-0.372222222,54.16666667,8.355092592,215.3333333,2.305981333
27/02/2017 14:00,249.8815282,37.4586003,1.755555556,66.25,7.6625,193.9166667,2.261277333
27/02/2017 15:00,221.5730595,161.2569536,2.890277778,74.85833333,7.039814815,212.5833333,2.01168
27/02/2017 16:00,114.9817501,6.792098768,3.303240741,81.425,6.246296296,184.8333333,1.490133333
27/02/2017 17:00,44.21154384,2.145647562,3.779166667,84.70833333,6.155092593,180.9166667,0.469392
27/02/2017 18:00,13.05271859,2.805827113,4.038888889,85.68333333,6.252314815,141.6666667,0.394885333
27/02/2017 19:00,0,0,4.29537037,88.08333333,6.114814815,155.25,0.379984
27/02/2017 20:00,0,0,4.651851852,90.11666667,6.144907408,129.9166667,0.134112
