# iwNorthAvgTemp,heatEnergy,diffuse solar w/m2,direct solar w/m2,dew point temp C,OAH %,OAT C,wind direction from north,wind speed m/s,Mull SWT C,Heat Mode,mullInsulationThickness,mullMetalConductivity,intMass,mullSurfaceArea,elecEquipDensityLow,elecEquipDensityHigh,infilRate
2.168247961935350077e+01,2.533044023378570042e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.185185189999999888e-01,7.054166666999999791e+01,4.256018518000000306e+00,2.659166667000000075e+02,1.952074666999999986e+00,3.554058611079999963e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.316032715239749962e+01,4.104172316090959893e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.193750000000000000e+01,4.355833333000000351e+01,-1.105555555999999884e+00,3.173333332999999925e+02,1.788159999999999750e+00,2.254143696829999755e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.205737286469570080e+01,4.671311470425499879e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.018518519000000122e+00,6.187500000000000000e+01,5.716666667000000146e+00,2.261666666999999791e+02,1.605618666999999888e+00,3.302907341249999718e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.330749765692150177e+01,5.118975568673099774e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.327777777999999742e+00,8.355833332999999641e+01,8.952314814999999371e+00,2.462500000000000000e+02,2.793999999999999817e-01,2.704380840829999855e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.102501000013990051e+01,5.010962910618260047e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.306018518999999323e+00,8.293333332999999641e+01,-1.787500000000000089e+00,3.178333332999999925e+02,4.470400000000000068e-02,3.963540416579999714e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.176086512399020023e+01,2.268840736604509800e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.642592593000000267e+00,9.118333332999999641e+01,3.947222221999999725e+00,2.569166667000000075e+02,4.284133329999999518e-01,3.355666763499999661e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.460814436852779963e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.483333332999999143e+00,5.964999999999999858e+01,1.420972221999999974e+01,1.839166666999999791e+02,0.000000000000000000e+00,2.400319868920000133e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.211163066880190087e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.801851852000000420e+00,8.159999999999999432e+01,1.183796296000000048e+01,9.783333333000000209e+01,1.281514666999999941e+00,2.334296041079999995e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.826139144277880177e+01,0.000000000000000000e+00,7.490888090999999349e+01,2.558769900000000264e-01,1.283379629999999949e+01,9.216666666999999791e+01,1.406944443999999983e+01,3.050000000000000000e+02,1.948349333000000128e+00,2.400330202829999848e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.010730636174779917e+01,3.637830313424729733e-01,0.000000000000000000e+00,0.000000000000000000e+00,-4.872685184999999919e+00,5.163333332999999925e+01,4.193518518000000306e+00,3.091666667000000146e+01,0.000000000000000000e+00,2.807631641749999929e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
1.992098754105609970e+01,1.997427288204569962e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.555509258999999922e+01,7.248333332999999357e+01,-1.159259259000000064e+01,3.199166667000000075e+02,4.470400000000000068e-02,4.643710842670000005e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.132537510057879970e+01,4.020365636903549955e+01,5.336741331000000343e+01,5.127113555999999335e+02,-6.627777777999999564e+00,6.741666666999999791e+01,-1.346759259000000153e+00,2.031666666999999791e+02,2.756746669999999844e-01,6.075189787080000059e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.210178737713440000e+01,7.474762763504370078e+00,2.780346288999999693e+00,6.561285409999999274e+01,-8.158796296000000225e+00,4.921666667000000217e+01,1.323148148000000024e+00,2.947500000000000000e+02,1.844040000000000123e+00,4.066092430420000170e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.247706093897090085e+01,1.496787818965590056e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.259722221999999947e+00,9.805833332999999641e+01,1.535648148000000157e+00,5.616666666999999791e+01,2.235200000000000034e-02,4.791551388749999774e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.142830551777990067e+01,1.652681555347010001e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.038425926000000388e+00,6.996666666999999507e+01,-2.254629630000000162e-01,1.467500000000000000e+02,6.705599999999999061e-02,3.598068587579999900e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.083158280431539922e+01,6.051179148486250270e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.018518518999999678e+00,7.604166666999999791e+01,-1.341203703999999997e+00,2.810833332999999925e+02,3.401229333000000299e+00,4.094830337999999870e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.196225456474159898e+01,3.815468401746370031e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.516203704000000041e+00,6.213333332999999925e+01,5.143981480999999967e+00,2.858333332999999925e+02,6.336791999999999980e+00,3.518216882499999798e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.032349052404990175e+01,1.648719341972489971e+01,0.000000000000000000e+00,0.000000000000000000e+00,-6.105092592999999290e+00,7.936666667000000075e+01,-3.036111111000000307e+00,2.847500000000000000e+02,3.252215999999999774e+00,3.929912652920000227e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.260101646162609867e+01,6.230721025275980374e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073611110999999951e+01,9.213333332999999925e+01,1.196018517999999986e+01,1.071666667000000075e+02,0.000000000000000000e+00,2.703075100499999905e+01,9.166666666999999658e-01,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.036331291551699962e+01,3.482210445780910213e+00,1.582912106999999935e+02,4.113463545000000110e+00,8.013888890000000487e-01,7.576666667000000643e+01,4.708333332999999676e+00,3.095000000000000000e+02,8.195733330000000150e-01,2.687458058329999844e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.028533850214909862e+01,1.200291081625449952e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.016064815000000010e+01,6.840000000000000568e+01,-5.254629630000000162e+00,2.798333332999999925e+02,5.103706670000000001e-01,3.451443935999999724e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.484164350914500119e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.047546295999999977e+01,5.366666666999999791e+01,2.015231481000000002e+01,1.415000000000000000e+02,6.072293329999999267e-01,2.505310186079999824e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.175039072096929971e+01,2.546854711452539988e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.103148148000000006e+01,7.021666666999999507e+01,-6.502777777999999564e+00,2.843333332999999925e+02,4.235704000000000136e+00,5.517323875000000299e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.308656615678150104e+01,1.410138068727050076e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.319444449999999991e-01,8.661666667000000075e+01,2.739814814999999903e+00,2.763333332999999925e+02,3.334173333000000294e+00,4.449020856420000314e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.613402266874649982e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.218518519000000033e+01,6.846666666999999507e+01,1.806111110999999880e+01,2.100833333000000209e+02,2.607733329999999961e-01,2.337990775500000140e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.224684590157179898e+01,2.103132527581000133e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.374537036999999851e+00,8.482500000000000284e+01,3.688888888999999782e+00,5.691666666999999791e+01,2.235200000000000034e-02,3.982968643329999736e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.284560178150540111e+01,1.345094867188599963e+01,1.244978224000000182e+02,1.527493771999999979e+02,-1.102268519000000069e+01,6.393333333000000351e+01,-5.264351851999999887e+00,2.886666667000000075e+02,1.724829333000000187e+00,6.529286453749999453e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.543140020412549873e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.304861110999999951e+01,7.396666666999999507e+01,1.773333334000000150e+01,2.020000000000000000e+02,4.470400000000000068e-02,2.214282018000000107e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
1.911904933957299946e+01,6.879648481474710309e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.489814814999999903e+00,9.773333332999999357e+01,1.811574074000000145e+00,1.315000000000000000e+02,2.235200000000000034e-02,3.055695113999999890e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.165698626503749935e+01,8.825090508705459857e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.745370370000000726e-01,8.862500000000000000e+01,2.561111110999999774e+00,3.050000000000000000e+02,1.341119999999999812e-01,3.427408383000000214e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.267216537331789894e+01,2.983509092881429847e+00,1.744280995999999959e+02,4.968783020000000050e+01,1.064074074000000003e+01,8.118333332999999641e+01,1.379675925999999997e+01,5.516666666999999791e+01,2.235200000000000034e-02,2.509965375330000015e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
1.988156964787010139e+01,6.598152274856250443e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.248935185000000025e+01,5.629166666999999791e+01,-5.143055556000000195e+00,7.175000000000000000e+01,4.209626670000000126e-01,3.295607402750000148e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.256345878726139986e+01,1.655120871776919955e+01,1.972949086999999935e+01,8.528281644999999571e+02,-1.636527777999999955e+01,5.493333333000000351e+01,-8.954166667000000857e+00,2.798333332999999925e+02,3.799840000000000106e+00,6.121300453579999612e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.327169412899399958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170046321000000056e+01,9.156666547000000378e+01,1.302638913999999914e+01,1.622500000000000000e+02,2.868506670000000036e-01,2.397191574170000194e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.415874952652600172e+01,2.332985863217449940e-01,1.830048424999999952e+02,4.383802754999999820e+02,-4.996296296000000581e+00,6.583333333000000209e+01,6.791666670000000572e-01,2.924166667000000075e+02,3.755136000000000251e+00,2.865074927250000059e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.515673055776940004e+01,0.000000000000000000e+00,1.541599621999999954e+02,6.252110251000000289e+02,1.173194445000000030e+01,4.823333333000000067e+01,2.326249999999999929e+01,2.398333333000000209e+02,3.356525333000000000e+00,2.025468839750000072e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.340384766006980044e+01,1.087156027229010036e+01,8.518761136000000533e+01,2.435091858999999914e+01,1.000370369999999909e+01,9.407500000000000284e+01,1.090787036999999948e+01,2.500000000000000000e+00,0.000000000000000000e+00,3.144119659829999947e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.159332916762869914e+01,4.697804089523059945e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.103240741000000469e+00,8.289166667000000643e+01,8.843055555999999484e+00,2.787500000000000000e+02,2.123439999999999994e+00,3.164388167079999903e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.241472401693939887e+01,1.104992911124529975e+01,1.057713537000000059e+01,1.967060660000000016e+00,4.653703703999999775e+00,7.834166666999999507e+01,8.198148147999999580e+00,1.666666666999999791e+02,1.925997333000000200e+00,4.642506708169999996e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.428912351549989879e+01,8.519472492906080552e-01,1.623530011999999942e+02,5.667575281000000587e+02,3.769907406999999822e+00,4.217499999999999716e+01,1.669120369999999909e+01,2.390000000000000000e+02,5.140959999999999974e-01,2.396325692250000117e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.201428899155450125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.386296296000000083e+01,8.861666667000000075e+01,1.572175926000000068e+01,2.010833333000000209e+02,2.201672000000000295e+00,2.257491778329999832e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.338379055867969925e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.011574073999999435e+00,6.027499999999999858e+01,1.355046296000000083e+01,2.550833333000000209e+02,8.829040000000001331e-01,2.365304633750000107e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
1.959970472451929879e+01,4.448696796818980004e-01,1.644723211999999890e+01,1.038964243999999981e+00,2.377314815000000081e+00,9.821666666999999507e+01,2.629629630000000162e+00,1.790000000000000000e+02,1.750906670000000054e-01,5.565748513919999851e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.175345540148250123e+01,5.443666951711579882e-01,8.037815593999999919e+01,8.569071379000000661e+02,-1.054074074000000039e+01,3.975833332999999925e+01,1.678703704000000130e+00,3.038333332999999925e+02,1.430528000000000022e+00,2.408332026420000105e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.068409007224699891e+01,1.288335566935769982e+01,9.355392232999999891e+00,1.513601283000000031e+01,-4.444444400000000656e-02,6.039166666999999933e+01,7.097222222000000080e+00,2.151666666999999791e+02,2.980266669999999674e-01,3.642959390250000240e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.506953472650739911e+01,0.000000000000000000e+00,3.045364168999999492e+02,2.694695233999999928e+01,1.255601852000000029e+01,5.535000000000000142e+01,2.188935185000000061e+01,2.794166667000000075e+02,2.153242666999999777e+00,2.394574616670000111e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.119583247034449869e+01,3.322537544198960191e-01,9.326391574000000517e+00,1.167208731000000022e+01,-8.349074073999998902e+00,6.118333333000000351e+01,-1.866203704000000130e+00,3.098333332999999925e+02,2.119714666999999775e+00,5.960161194580000199e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.039791485960169837e+01,8.606554450529319666e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.229629629999999985e+01,4.294166666999999649e+01,-1.317592592999999868e+00,1.566666666999999791e+02,8.046720000000000539e-01,4.313908458419999903e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
1.782556123828329930e+01,0.000000000000000000e+00,8.035306100000000340e-01,2.637421480000000096e-01,-6.479629629999999807e+00,8.572499999999999432e+01,-4.445370371000000098e+00,3.045000000000000000e+02,1.009565333000000065e+00,1.490551952920000112e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.350739688097980107e+01,4.410993903720229703e+00,1.795500676000000055e+02,1.508958482999999973e+01,-4.670370369999999660e+00,4.277499999999999858e+01,7.128240740999999936e+00,2.107500000000000000e+02,1.825413333000000193e+00,3.224229579579999694e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.208927716971319910e+01,5.541591363843259899e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.019907406999999822e+00,9.629166666999999791e+01,4.555555555999999839e+00,2.885000000000000000e+02,8.605520000000000946e-01,3.480291537080000097e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
1.871920339219889939e+01,1.280348289839069942e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.376851852000000065e+01,6.079166666999999791e+01,-7.502777777999999564e+00,8.316666666999999791e+01,8.940800000000000136e-02,3.599194696330000198e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.129882487114199918e+01,3.658509918567240060e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.946296295999999870e+00,9.875833332999999925e+01,7.119907407999999549e+00,2.120000000000000000e+02,0.000000000000000000e+00,3.206600064330000066e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.168423067284939876e+01,3.643574056120310045e-01,2.454896862000000013e+01,6.023649201000000630e+02,-1.085509258999999993e+01,4.210000000000000142e+01,5.407407410000000247e-01,2.885833332999999925e+02,1.281514666999999941e+00,3.505717237000000353e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.497399067754820123e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166620370000000051e+01,7.448333332999999357e+01,1.618888889000000120e+01,9.141666666999999791e+01,4.619413329999999540e-01,2.446536132079999959e+01,0.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.265089461220679823e+01,2.428245942698629989e+01,5.281393831999999833e+01,9.105839944999999602e+00,-7.165740741000000469e+00,7.439166667000000643e+01,-3.259259258999999798e+00,2.830833332999999925e+02,3.375151999999999486e+00,6.586411676000000170e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.496347387803769990e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.314814810000000167e-01,5.906666666999999649e+01,7.712037037000000872e+00,8.025000000000000000e+01,1.195832000000000006e+00,2.186302175920000224e+01,0.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
1.992098754105609970e+01,1.997427288204569962e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.555509258999999922e+01,7.248333332999999357e+01,-1.159259259000000064e+01,3.199166667000000075e+02,4.470400000000000068e-02,4.643710842670000005e+01,1.000000000000000000e+00,2.549149989663098137e-01,1.463778371325867056e+02,3.609535430858327345e+02,1.516871624518970396e+00,2.033693204016606160e+01,4.077337059179863843e+01,2.603465181339091883e-01
2.250800251890990111e+01,1.601093013458390146e+01,0.000000000000000000e+00,0.000000000000000000e+00,-5.575462962999999661e+00,6.288333332999999925e+01,6.824074079999999931e-01,3.300833332999999925e+02,3.352800000000000225e-01,4.399197949170000044e+01,1.000000000000000000e+00,4.668032472693522394e-01,2.370305248398345839e+02,6.358550739189415708e+02,1.617795504386869698e+00,9.314097886351316191e+00,2.023044038228382746e+01,4.706724224764804315e-02
2.207471197531939922e+01,8.289670766149889403e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.259722222000000613e+00,7.732500000000000284e+01,1.003611111000000022e+01,1.875833333000000209e+02,2.998893333000000272e+00,3.636722866249999697e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.167024852995000117e+01,2.739014286488800076e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.583333329999999428e-01,8.573333332999999357e+01,1.411111110999999863e+00,2.794166667000000075e+02,6.340517332999999311e+00,2.050815719420000249e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.084868301304640070e+01,8.372822106124290231e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.205555556000000195e+00,3.539999999999999858e+01,5.946759258999999354e+00,7.458333333000000209e+01,4.470400000000000068e-02,2.600585460579999975e+01,1.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
2.377492804734950127e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.888888889000000404e+00,5.938333332999999925e+01,1.684675925999999890e+01,1.444166666999999791e+02,5.550746670000000771e-01,2.728516062079999926e+01,0.000000000000000000e+00,3.209583952475748847e-02,3.432146396573123752e+02,9.223069813967083519e+02,1.180345093083905672e+00,1.451145140343675166e+01,3.231852567394417264e+01,1.893638914955763641e-01
