,F,C,sim results
2017-01-02T18:45:00Z,73.256,22.92,25.06962851
2017-01-02T18:50:00Z,73.25455,22.91919444,25.07783054
2017-01-02T18:55:00Z,73.256,22.92,25.08099009
2017-01-02T19:00:00Z,73.256,22.92,25.07430785
2017-01-02T19:05:00Z,73.2056656,22.89203644,25.06190145
2017-01-02T19:10:00Z,73.24168,22.91204444,25.03646826
2017-01-02T19:15:00Z,73.2219238,22.90106878,25.0118704
2017-01-02T19:20:00Z,73.2476,22.91533333,24.99059133
2017-01-02T19:25:00Z,73.28408,22.9356,24.97419875
2017-01-02T19:30:00Z,73.27992,22.93328889,24.95527167
2017-01-02T19:35:00Z,73.29929,22.94405,24.93424135
2017-01-02T19:40:00Z,73.26333,22.92407222,24.91646822
2017-01-02T19:45:00Z,73.256,22.92,24.8954245
2017-01-02T19:50:00Z,73.256,22.92,24.87354951
2017-01-02T19:55:00Z,73.24752,22.91528889,24.85201215
2017-01-02T20:00:00Z,73.256,22.92,24.8326898
2017-01-02T20:05:00Z,73.256,22.92,24.8105993
2017-01-02T20:10:00Z,73.256,22.92,24.78422646
2017-01-02T20:15:00Z,73.27424,22.93013333,24.75978082
2017-01-02T20:20:00Z,73.28466,22.93592222,24.73986713
2017-01-02T20:25:00Z,73.256,22.92,24.71980346
2017-01-02T20:30:00Z,73.256,22.92,24.69813926
2017-01-02T20:35:00Z,73.22542,22.90301111,24.67033057
2017-01-02T20:40:00Z,73.26453,22.92473889,24.64263066
2017-01-02T20:45:00Z,73.256,22.92,24.61950031
2017-01-02T20:50:00Z,73.256,22.92,24.60128273
2017-01-02T20:55:00Z,73.256,22.92,24.57663023
2017-01-02T21:00:00Z,73.22735,22.90408333,24.54567246
2017-01-02T21:05:00Z,73.256,22.92,24.51244164
2017-01-02T21:10:00Z,73.25239,22.91799444,24.48304329
2017-01-02T21:15:00Z,73.2126846,22.89593589,24.45972856
2017-01-02T21:20:00Z,73.21263,22.89590556,24.43502022
2017-01-02T21:25:00Z,73.184,22.88,24.40634458
2017-01-02T21:30:00Z,73.2187653,22.89931406,24.3763728
2017-01-02T21:35:00Z,73.23727,22.90959444,24.34897444
2017-01-02T21:40:00Z,73.184,22.88,24.32228077
2017-01-02T21:45:00Z,73.19757,22.88753889,24.29119708
2017-01-02T21:50:00Z,73.184,22.88,24.26019556
2017-01-02T21:55:00Z,73.23678,22.90932222,24.23141018
2017-01-02T22:00:00Z,73.20561,22.89200556,24.20356232
2017-01-02T22:05:00Z,73.184,22.88,24.17438718
2017-01-02T22:10:00Z,73.2127151,22.89595283,24.14318684
2017-01-02T22:15:00Z,73.20568,22.89204444,24.11124716
2017-01-02T22:20:00Z,73.17393,22.87440556,24.0788384
2017-01-02T22:25:00Z,73.1832,22.87955556,24.04646648
2017-01-02T22:30:00Z,73.1532,22.86288889,24.01584199
2017-01-02T22:35:00Z,73.1623154,22.867953,23.98600773
2017-01-02T22:40:00Z,73.1623,22.86794444,23.95457371
2017-01-02T22:45:00Z,73.184,22.88,23.92133041
2017-01-02T22:50:00Z,73.1811142,22.87839678,23.88838503
2017-01-02T22:55:00Z,73.10462,22.8359,23.85670271
2017-01-02T23:00:00Z,73.08331,22.82406111,23.82681298
2017-01-02T23:05:00Z,73.04,22.8,23.79537436
2017-01-02T23:10:00Z,73.04,22.8,23.76237531
2017-01-02T23:15:00Z,73.00639,22.78132778,23.72976576
2017-01-02T23:20:00Z,73.00425,22.78013889,23.69947633
2017-01-02T23:25:00Z,73.03303,22.79612778,23.66857537
2017-01-02T23:30:00Z,72.9967,22.77594444,23.63880755
2017-01-02T23:35:00Z,72.99671,22.77595,23.61015114
2017-01-02T23:40:00Z,72.98673,22.77040556,23.58567018
2017-01-02T23:45:00Z,73.04,22.8,23.56918451
2017-01-02T23:50:00Z,73.04,22.8,23.55818629
2017-01-02T23:55:00Z,73.04,22.8,23.55322818
2017-01-03T00:00:00Z,72.9407349,22.74485272,23.5558088
2017-01-03T00:05:00Z,72.99362,22.77423333,23.56335761
2017-01-03T00:10:00Z,72.968,22.76,23.57670043
2017-01-03T00:15:00Z,72.9434357,22.74635317,23.59250164
2017-01-03T00:20:00Z,72.896,22.72,23.61142315
2017-01-03T00:25:00Z,72.896,22.72,23.63491597
2017-01-03T00:30:00Z,72.90859,22.72699444,23.66220068
2017-01-03T00:35:00Z,72.932,22.74,23.69157419
2017-01-03T00:40:00Z,72.91278,22.72932222,23.72445912
2017-01-03T00:45:00Z,72.87408,22.70782222,23.76194992
2017-01-03T00:50:00Z,72.8673553,22.70408628,23.80225167
2017-01-03T00:55:00Z,72.92416,22.73564444,23.84481722
2017-01-03T01:00:00Z,73.04,22.8,23.88695839
2017-01-03T01:05:00Z,73.18628,22.88126667,23.9246434
2017-01-03T01:10:00Z,73.256,22.92,23.95633448
2017-01-03T01:15:00Z,73.336235,22.964575,23.97979979
2017-01-03T01:20:00Z,73.328,22.96,23.99517275
2017-01-03T01:25:00Z,73.38465,22.99147222,24.00372315
2017-01-03T01:30:00Z,73.37094,22.98385556,24.00794467
2017-01-03T01:35:00Z,73.38276,22.99042222,24.00774363
2017-01-03T01:40:00Z,73.4,23,24.00424069
2017-01-03T01:45:00Z,73.3846359,22.99146439,23.9982506
2017-01-03T01:50:00Z,73.328,22.96,23.99155199
2017-01-03T01:55:00Z,73.28466,22.93592222,23.98256599
2017-01-03T02:00:00Z,73.256,22.92,23.97056142
2017-01-03T02:05:00Z,73.18075,22.87819444,23.95640378
2017-01-03T02:10:00Z,73.12811,22.84895,23.94143729
2017-01-03T02:15:00Z,73.02335,22.79075,23.92595187
2017-01-03T02:20:00Z,72.932,22.74,23.90949063
2017-01-03T02:25:00Z,72.932,22.74,23.89385725
2017-01-03T02:30:00Z,72.8471756,22.69287533,23.87670696
2017-01-03T02:35:00Z,72.788,22.66,23.85773021
2017-01-03T02:40:00Z,72.788,22.66,23.83720227
2017-01-03T02:45:00Z,72.7331,22.6295,23.81513962
2017-01-03T02:50:00Z,72.68166,22.60092222,23.79202347
2017-01-03T02:55:00Z,72.69748,22.60971111,23.76910751
2017-01-03T03:00:00Z,72.61983,22.56657222,23.74612362
2017-01-03T03:05:00Z,72.56945,22.53858333,23.72168499
2017-01-03T03:10:00Z,72.5362244,22.52012467,23.69449516
2017-01-03T03:15:00Z,72.5,22.5,23.66505616
2017-01-03T03:20:00Z,72.5,22.5,23.63408398
2017-01-03T03:25:00Z,72.47185,22.48436111,23.60145615
2017-01-03T03:30:00Z,72.428,22.46,23.56932366
2017-01-03T03:35:00Z,72.428,22.46,23.53634999
2017-01-03T03:40:00Z,72.356,22.42,23.50199019
2017-01-03T03:45:00Z,72.284,22.38,23.46589138
2017-01-03T03:50:00Z,72.284,22.38,23.42911876
2017-01-03T03:55:00Z,72.25435,22.36352778,23.39204849
2017-01-03T04:00:00Z,72.284,22.38,23.35586532
2017-01-03T04:05:00Z,72.2515945,22.36199694,23.32032082
2017-01-03T04:10:00Z,72.212,22.34,23.28560005
2017-01-03T04:15:00Z,72.212,22.34,23.25158241
2017-01-03T04:20:00Z,72.212,22.34,23.2160354
2017-01-03T04:25:00Z,72.15434,22.30796667,23.18072981
2017-01-03T04:30:00Z,72.14,22.3,23.14508726
2017-01-03T04:35:00Z,72.11425,22.28569444,23.11058795
2017-01-03T04:40:00Z,72.14,22.3,23.07767559
2017-01-03T04:45:00Z,72.068,22.26,23.04442306
2017-01-03T04:50:00Z,72.068,22.26,23.01236359
2017-01-03T04:55:00Z,72.02466,22.23592222,22.97925016
2017-01-03T05:00:00Z,72.02471,22.23595,22.94524749
2017-01-03T05:05:00Z,71.96051,22.20028333,22.91036854
2017-01-03T05:10:00Z,71.924,22.18,22.87493588
2017-01-03T05:15:00Z,71.924,22.18,22.84021416
2017-01-03T05:20:00Z,71.924,22.18,22.8051073
2017-01-03T05:25:00Z,71.888,22.16,22.771821
2017-01-03T05:30:00Z,71.9103,22.17238889,22.73954386
2017-01-03T05:35:00Z,71.888,22.16,22.70866268
2017-01-03T05:40:00Z,71.852,22.14,22.67800858
2017-01-03T05:45:00Z,71.82815,22.12675,22.64654284
2017-01-03T05:50:00Z,71.8095,22.11638889,22.61323177
2017-01-03T05:55:00Z,71.7952042,22.10844678,22.57904577
2017-01-03T06:00:00Z,71.852,22.14,22.54483891
2017-01-03T06:05:00Z,71.852,22.14,22.50992566
2017-01-03T06:10:00Z,71.924,22.18,22.4737827
2017-01-03T06:15:00Z,71.9576,22.19866667,22.43834936
2017-01-03T06:20:00Z,72.0123,22.22905556,22.40278931
2017-01-03T06:25:00Z,72.0044,22.22466667,22.36728315
2017-01-03T06:30:00Z,71.98166,22.21203333,22.33254589
2017-01-03T06:35:00Z,71.996,22.22,22.29857539
2017-01-03T06:40:00Z,71.996,22.22,22.26514962
2017-01-03T06:45:00Z,71.96633,22.20351667,22.23077167
2017-01-03T06:50:00Z,71.9255753,22.18087517,22.19783344
2017-01-03T06:55:00Z,71.90241,22.16800556,22.16638338
2017-01-03T07:00:00Z,71.888,22.16,22.13597576
2017-01-03T07:05:00Z,71.84946,22.13858889,22.10633414
2017-01-03T07:10:00Z,71.852,22.14,22.07748556
2017-01-03T07:15:00Z,71.79833,22.11018333,22.04879752
2017-01-03T07:20:00Z,71.78,22.1,22.02030289
2017-01-03T07:25:00Z,71.7296448,22.07202489,21.99215694
2017-01-03T07:30:00Z,71.7549057,22.08605872,21.96430554
2017-01-03T07:35:00Z,71.708,22.06,21.93741934
2017-01-03T07:40:00Z,71.69958,22.05532222,21.91098636
2017-01-03T07:45:00Z,71.6743,22.04127778,21.88404045
2017-01-03T07:50:00Z,71.7043,22.05794444,21.85583446
2017-01-03T07:55:00Z,71.672,22.04,21.82731342
2017-01-03T08:00:00Z,71.672,22.04,21.79965449
2017-01-03T08:05:00Z,71.672,22.04,21.77398299
2017-01-03T08:10:00Z,71.672,22.04,21.75099787
2017-01-03T08:15:00Z,71.67723,22.04290556,21.72802774
2017-01-03T08:20:00Z,71.682785,22.04599167,21.70337469
2017-01-03T08:25:00Z,71.63018,22.01676667,21.67813491
2017-01-03T08:30:00Z,71.636,22.02,21.65372612
2017-01-03T08:35:00Z,71.65385,22.02991667,21.6318563
2017-01-03T08:40:00Z,71.672,22.04,21.61010797
2017-01-03T08:45:00Z,71.63984,22.02213333,21.5879326
2017-01-03T08:50:00Z,71.66177,22.03431667,21.56582886
2017-01-03T08:55:00Z,71.67056,22.0392,21.54564736
2017-01-03T09:00:00Z,71.672,22.04,21.52546423
2017-01-03T09:05:00Z,71.64992,22.02773333,21.50564443
2017-01-03T09:10:00Z,71.672,22.04,21.48658493
2017-01-03T09:15:00Z,71.6927,22.0515,21.46974819
2017-01-03T09:20:00Z,71.672,22.04,21.45324699
2017-01-03T09:25:00Z,71.66767,22.03759444,21.43765343
2017-01-03T09:30:00Z,71.63751,22.02083889,21.42066535
2017-01-03T09:35:00Z,71.6528,22.02933333,21.40089619
2017-01-03T09:40:00Z,71.65035,22.02797222,21.38031941
2017-01-03T09:45:00Z,71.6122,22.00677778,21.36010332
2017-01-03T09:50:00Z,71.6,22,21.33970342
2017-01-03T09:55:00Z,71.6,22,21.31942872
2017-01-03T10:00:00Z,71.6,22,21.2970903
2017-01-03T10:05:00Z,71.56977,21.98320556,21.27305894
2017-01-03T10:10:00Z,71.58533,21.99185,21.24822978
2017-01-03T10:15:00Z,71.564,21.98,21.22300024
2017-01-03T10:20:00Z,71.5972,21.99844444,21.1963687
2017-01-03T10:25:00Z,71.564,21.98,21.16900454
2017-01-03T10:30:00Z,71.53451,21.96361667,21.14187253
2017-01-03T10:35:00Z,71.53062,21.96145556,21.11507027
2017-01-03T10:40:00Z,71.52514,21.95841111,21.08925621
2017-01-03T10:45:00Z,71.53141,21.96189444,21.0654037
2017-01-03T10:50:00Z,71.49922,21.94401111,21.04262038
2017-01-03T10:55:00Z,71.528,21.96,21.01909806
2017-01-03T11:00:00Z,71.528,21.96,20.99479271
2017-01-03T11:05:00Z,71.564,21.98,20.97104883
2017-01-03T11:10:00Z,71.5520554,21.97336411,20.94762255
2017-01-03T11:15:00Z,71.4972,21.94288889,20.92422572
2017-01-03T11:20:00Z,71.5592041,21.97733561,20.90099829
2017-01-03T11:25:00Z,71.5292,21.96066667,20.87619756
2017-01-03T11:30:00Z,71.528,21.96,20.85151196
2017-01-03T11:35:00Z,71.528,21.96,20.82734666
2017-01-03T11:40:00Z,71.528,21.96,20.80405263
2017-01-03T11:45:00Z,71.48473,21.93596111,20.78075189
2017-01-03T11:50:00Z,71.528,21.96,20.75808434
2017-01-03T11:55:00Z,71.528,21.96,20.73601185
2017-01-03T12:00:00Z,71.528,21.96,20.71531864
2017-01-03T12:05:00Z,71.5100555,21.95003083,20.69733248
2017-01-03T12:10:00Z,71.55201,21.97333889,20.68801082
2017-01-03T12:15:00Z,71.69603,22.05335,20.69405507
2017-01-03T12:20:00Z,71.78,22.1,20.72131894
2017-01-03T12:25:00Z,71.94568,22.19204444,20.76894589
2017-01-03T12:30:00Z,72.18791,22.32661667,20.83230631
2017-01-03T12:35:00Z,72.36299,22.42388333,20.90925135
2017-01-03T12:40:00Z,72.600914,22.55606333,20.99353496
2017-01-03T12:45:00Z,72.76633,22.64796111,21.085547
2017-01-03T12:50:00Z,72.968,22.76,21.1804156
2017-01-03T12:55:00Z,73.148,22.86,21.28038472
2017-01-03T13:00:00Z,73.38422,22.99123333,21.38515027
2017-01-03T13:05:00Z,73.54332,23.07962222,21.49984829
2017-01-03T13:10:00Z,73.7040253,23.16890294,21.61162197
2017-01-03T13:15:00Z,73.832,23.24,21.72336004
2017-01-03T13:20:00Z,74.0210648,23.345036,21.83601605
2017-01-03T13:25:00Z,74.048,23.36,21.952407
2017-01-03T13:30:00Z,74.15446,23.41914444,22.07048872
2017-01-03T13:35:00Z,74.2138,23.45211111,22.18614134
2017-01-03T13:40:00Z,74.26203,23.47890556,22.30236524
2017-01-03T13:45:00Z,74.228,23.46,22.4183049
2017-01-03T13:50:00Z,74.23343,23.46301667,22.53294383
2017-01-03T13:55:00Z,74.192,23.44,22.65145966
2017-01-03T14:00:00Z,74.14635,23.41463889,22.76839987
2017-01-03T14:05:00Z,74.08356,23.37975556,22.88297182
2017-01-03T14:10:00Z,74.00504,23.33613333,22.99675889
2017-01-03T14:15:00Z,73.94,23.3,23.11001827
2017-01-03T14:20:00Z,73.868,23.26,23.2195674
2017-01-03T14:25:00Z,73.724,23.18,23.32542715
2017-01-03T14:30:00Z,73.70738,23.17076667,23.43471117
2017-01-03T14:35:00Z,73.5671,23.09283333,23.54853837
2017-01-03T14:40:00Z,73.472,23.04,23.6617426
2017-01-03T14:45:00Z,73.4,23,23.7681035
2017-01-03T14:50:00Z,73.34177,22.96765,23.87166454
2017-01-03T14:55:00Z,73.328,22.96,23.97474204
2017-01-03T15:00:00Z,73.28482,22.93601111,24.07624965
2017-01-03T15:05:00Z,73.19961,22.88867222,24.17728656
2017-01-03T15:10:00Z,73.1717,22.87316667,24.27853609
2017-01-03T15:15:00Z,73.13872,22.85484444,24.37367835
2017-01-03T15:20:00Z,73.12418,22.84676667,24.46673171
2017-01-03T15:25:00Z,73.04,22.8,24.5519968
2017-01-03T15:30:00Z,73.09768,22.83204444,24.62517651
2017-01-03T15:35:00Z,73.184,22.88,24.68519005
2017-01-03T15:40:00Z,73.4,23,24.73401199
2017-01-03T15:45:00Z,73.5752,23.09733333,24.77557531
2017-01-03T15:50:00Z,73.71905,23.17725,24.81242656
2017-01-03T15:55:00Z,73.87389,23.26327222,24.84622643
2017-01-03T16:00:00Z,73.94,23.3,24.87537933
2017-01-03T16:05:00Z,74.07423,23.37457222,24.89844059
2017-01-03T16:10:00Z,74.1438,23.41322222,24.91933031
2017-01-03T16:15:00Z,74.12433,23.40240556,24.94311579
2017-01-03T16:20:00Z,74.192,23.44,24.96438977
2017-01-03T16:25:00Z,74.21365,23.45202778,24.98663179
2017-01-03T16:30:00Z,74.20877,23.44931667,25.0082788
2017-01-03T16:35:00Z,74.17034,23.42796667,25.02733892
2017-01-03T16:40:00Z,74.1216,23.40088889,25.0445322
2017-01-03T16:45:00Z,74.06118,23.36732222,25.05653507
2017-01-03T16:50:00Z,73.95434,23.30796667,25.0646504
2017-01-03T16:55:00Z,73.868,23.26,25.07336514
2017-01-03T17:00:00Z,73.868,23.26,25.08393432
2017-01-03T17:05:00Z,73.796,23.22,25.09118385
2017-01-03T17:10:00Z,73.724,23.18,25.10016464
2017-01-03T17:15:00Z,73.72149,23.17860556,25.10886506
2017-01-03T17:20:00Z,73.68877,23.16042778,25.11146764
2017-01-03T17:25:00Z,73.616,23.12,25.11069788
2017-01-03T17:30:00Z,73.59541,23.10856111,25.11056608
2017-01-03T17:35:00Z,73.6132,23.11844444,25.11216841
2017-01-03T17:40:00Z,73.56584,23.09213333,25.11258956
2017-01-03T17:45:00Z,73.544,23.08,25.1070199
2017-01-03T17:50:00Z,73.49364,23.05202222,25.09809826
2017-01-03T17:55:00Z,73.48394,23.04663333,25.09371758
2017-01-03T18:00:00Z,73.472,23.04,25.08841341
2017-01-03T18:05:00Z,73.4838638,23.046591,25.08231005
2017-01-03T18:10:00Z,73.472,23.04,25.0715549
2017-01-03T18:15:00Z,73.46118,23.03398889,25.06256868
2017-01-03T18:20:00Z,73.472,23.04,25.05736578
2017-01-03T18:25:00Z,73.45766,23.03203333,25.05495432
2017-01-03T18:30:00Z,73.4,23,25.0527728
2017-01-03T18:35:00Z,73.40664,23.00368889,25.05177427
2017-01-03T18:40:00Z,73.4,23,25.05337121
2017-01-03T18:45:00Z,73.4,23,25.04453589
2017-01-03T18:50:00Z,73.472,23.04,25.03308908
2017-01-03T18:55:00Z,73.63148,23.1286,25.01870778
2017-01-03T19:00:00Z,73.7281952,23.18233067,25.0048715
2017-01-03T19:05:00Z,73.91042,23.28356667,24.99667612
2017-01-03T19:10:00Z,73.9903641,23.32798006,24.98611456
2017-01-03T19:15:00Z,74.11387,23.39659444,24.97253588
2017-01-03T19:20:00Z,74.13631,23.40906111,24.96146608
2017-01-03T19:25:00Z,74.156,23.42,24.94580063
2017-01-03T19:30:00Z,74.14251,23.41250556,24.92893932
2017-01-03T19:35:00Z,74.156,23.42,24.91499123
2017-01-03T19:40:00Z,74.14165,23.41202778,24.90342513
2017-01-03T19:45:00Z,74.156,23.42,24.89014405
2017-01-03T19:50:00Z,74.05562,23.36423333,24.86924092
2017-01-03T19:55:00Z,74.04372,23.35762222,24.84543367
2017-01-03T20:00:00Z,73.89638,23.27576667,24.82504962
2017-01-03T20:05:00Z,73.90233,23.27907222,24.80791617
2017-01-03T20:10:00Z,73.8582458,23.254581,24.79521035
2017-01-03T20:15:00Z,73.80328,23.22404444,24.78014872
2017-01-03T20:20:00Z,73.7551956,23.19733089,24.75840432
2017-01-03T20:25:00Z,73.78873,23.21596111,24.73344313
2017-01-03T20:30:00Z,73.724,23.18,24.70435823
2017-01-03T20:35:00Z,73.724,23.18,24.67469199
2017-01-03T20:40:00Z,73.69659,23.16477222,24.64595211
2017-01-03T20:45:00Z,73.66712,23.1484,24.62007764
2017-01-03T20:50:00Z,73.6326447,23.12924706,24.59202039
2017-01-03T20:55:00Z,73.616,23.12,24.56646676
2017-01-03T21:00:00Z,73.59846,23.11025556,24.54350114
2017-01-03T21:05:00Z,73.616,23.12,24.52002495
2017-01-03T21:10:00Z,73.58731,23.10406111,24.49360563
2017-01-03T21:15:00Z,73.544,23.08,24.46851283
2017-01-03T21:20:00Z,73.508,23.06,24.44288378
2017-01-03T21:25:00Z,73.49097,23.05053889,24.4187561
2017-01-03T21:30:00Z,73.5188,23.066,24.39492955
2017-01-03T21:35:00Z,73.50369,23.05760556,24.36951723
2017-01-03T21:40:00Z,73.4736,23.04088889,24.34346662
2017-01-03T21:45:00Z,73.508,23.06,24.31735419
2017-01-03T21:50:00Z,73.48353,23.04640556,24.29242221
2017-01-03T21:55:00Z,73.472,23.04,24.26681476
2017-01-03T22:00:00Z,73.4286346,23.01590811,24.23985167
2017-01-03T22:05:00Z,73.472,23.04,24.21019291
2017-01-03T22:10:00Z,73.42341,23.01300556,24.18242687
2017-01-03T22:15:00Z,73.42726,23.01514444,24.15392658
2017-01-03T22:20:00Z,73.472,23.04,24.12528265
2017-01-03T22:25:00Z,73.4143753,23.00798628,24.09750192
2017-01-03T22:30:00Z,73.47075,23.03930556,24.07006265
2017-01-03T22:35:00Z,73.47633,23.04240556,24.04362507
2017-01-03T22:40:00Z,73.616,23.12,24.01867831
2017-01-03T22:45:00Z,73.806366,23.22575889,23.99450836
2017-01-03T22:50:00Z,73.94257,23.30142778,23.97093231
2017-01-03T22:55:00Z,74.012,23.34,23.94710979
2017-01-03T23:00:00Z,74.08015,23.37786111,23.9236619
2017-01-03T23:05:00Z,74.04972,23.36095556,23.89838524
2017-01-03T23:10:00Z,74.11188,23.39548889,23.87429989
2017-01-03T23:15:00Z,74.0858,23.381,23.84914405
2017-01-03T23:20:00Z,74.0400848,23.35560267,23.82479061
2017-01-03T23:25:00Z,74.01929,23.34405,23.80325014
2017-01-03T23:30:00Z,73.9827042,23.32372456,23.78298446
2017-01-03T23:35:00Z,73.9627151,23.3126195,23.76356907
2017-01-03T23:40:00Z,73.91952,23.28862222,23.7458352
2017-01-03T23:45:00Z,73.91325,23.28513889,23.73045804
2017-01-03T23:50:00Z,73.904,23.28,23.71773111
2017-01-03T23:55:00Z,73.8855743,23.2697635,23.71211863
2017-01-04T00:00:00Z,73.85502,23.25278889,23.71422217
2017-01-04T00:05:00Z,73.86706,23.25947778,23.7200721
2017-01-04T00:10:00Z,73.868,23.26,23.72992103
2017-01-04T00:15:00Z,73.84885,23.24936111,23.74405367
2017-01-04T00:20:00Z,73.868,23.26,23.75865349
2017-01-04T00:25:00Z,73.832,23.24,23.77439674
2017-01-04T00:30:00Z,73.8124161,23.22912006,23.79045878
2017-01-04T00:35:00Z,73.832,23.24,23.80955253
2017-01-04T00:40:00Z,73.832,23.24,23.83196608
2017-01-04T00:45:00Z,73.7984543,23.2213635,23.85814066
2017-01-04T00:50:00Z,73.77441,23.20800556,23.89153524
2017-01-04T00:55:00Z,73.7321,23.1845,23.93228411
2017-01-04T01:00:00Z,73.76,23.2,23.97698871
2017-01-04T01:05:00Z,73.74256,23.19031111,24.02041169
2017-01-04T01:10:00Z,73.724,23.18,24.05742523
2017-01-04T01:15:00Z,73.688,23.16,24.08438793
2017-01-04T01:20:00Z,73.688,23.16,24.10203703
2017-01-04T01:25:00Z,73.587326,23.10407,24.11274414
2017-01-04T01:30:00Z,73.58731,23.10406111,24.11947964
2017-01-04T01:35:00Z,73.56565,23.09202778,24.12293619
2017-01-04T01:40:00Z,73.4793,23.04405556,24.12596248
2017-01-04T01:45:00Z,73.4143448,23.00796933,24.12537888
2017-01-04T01:50:00Z,73.4,23,24.1204127
2017-01-04T01:55:00Z,73.31466,22.95258889,24.1131895
2017-01-04T02:00:00Z,73.256,22.92,24.10495373
2017-01-04T02:05:00Z,73.22731,22.90406111,24.09533859
2017-01-04T02:10:00Z,73.22733,22.90407222,24.08450842
2017-01-04T02:15:00Z,73.184,22.88,24.0715731
2017-01-04T02:20:00Z,73.16892,22.87162222,24.05822687
2017-01-04T02:25:00Z,73.1263351,22.84796394,24.0446141
2017-01-04T02:30:00Z,73.09042,22.82801111,24.03200185
2017-01-04T02:35:00Z,73.1033554,22.83519744,24.01532786
2017-01-04T02:40:00Z,73.04,22.8,23.99820829
2017-01-04T02:45:00Z,73.04,22.8,23.97983899
2017-01-04T02:50:00Z,72.968,22.76,23.96019964
2017-01-04T02:55:00Z,72.94589,22.74771667,23.9417588
2017-01-04T03:00:00Z,72.94525,22.74736111,23.92254985
2017-01-04T03:05:00Z,72.91413,22.73007222,23.90207582
2017-01-04T03:10:00Z,72.92549,22.73638333,23.88095562
2017-01-04T03:15:00Z,72.91987,22.73326111,23.85837478
2017-01-04T03:20:00Z,72.86,22.7,23.83546937
2017-01-04T03:25:00Z,72.86,22.7,23.81215168
2017-01-04T03:30:00Z,72.8582153,22.6990085,23.78931659
2017-01-04T03:35:00Z,72.84896,22.69386667,23.76740303
2017-01-04T03:40:00Z,72.812294,22.67349667,23.74463164
2017-01-04T03:45:00Z,72.824,22.68,23.72067773
2017-01-04T03:50:00Z,72.77276,22.65153333,23.6958198
2017-01-04T03:55:00Z,72.78044,22.6558,23.6706224
2017-01-04T04:00:00Z,72.752,22.64,23.64328847
2017-01-04T04:05:00Z,72.74472,22.63595556,23.61641716
2017-01-04T04:10:00Z,72.716,22.62,23.58975093
2017-01-04T04:15:00Z,72.716,22.62,23.55817444
2017-01-04T04:20:00Z,72.716,22.62,23.51938133
2017-01-04T04:25:00Z,72.716,22.62,23.47486794
2017-01-04T04:30:00Z,72.69436,22.60797778,23.42472654
2017-01-04T04:35:00Z,72.644,22.58,23.37782797
2017-01-04T04:40:00Z,72.572,22.54,23.32783421
2017-01-04T04:45:00Z,72.544754,22.52486333,23.28006597
2017-01-04T04:50:00Z,72.5,22.5,23.23030911
2017-01-04T04:55:00Z,72.45511,22.47506111,23.18094737
2017-01-04T05:00:00Z,72.41407,22.45226111,23.13104291
2017-01-04T05:05:00Z,72.33583,22.40879444,23.07711732
2017-01-04T05:10:00Z,72.3259354,22.40329744,23.02086449
2017-01-04T05:15:00Z,72.284,22.38,22.96732907
2017-01-04T05:20:00Z,72.284,22.38,22.91593433
2017-01-04T05:25:00Z,72.27669,22.37593889,22.86845978
2017-01-04T05:30:00Z,72.284,22.38,22.82318564
2017-01-04T05:35:00Z,72.31725,22.39847222,22.78046784
2017-01-04T05:40:00Z,72.32,22.4,22.7344821
2017-01-04T05:45:00Z,72.32,22.4,22.68504497
2017-01-04T05:50:00Z,72.32,22.4,22.63926604
2017-01-04T05:55:00Z,72.3633347,22.42407483,22.5952142
